id,key,slug,title,isPPC,previewUrl,thumbnail,payoutType,payoutAmount,payoutPercentage,variablePayout,variablePayoutString,payoutCurrency,created_at,updated_at,networkId,categories,countries,processDate,source,sourceRefId,expired,active,featured,expiredAt,deleted,deletedAt,stwCrawled,stwCrawledAt,usdAmount,crawlAttempts,networkIntegrationId,networkName,networkSlug,randomScore,siteIdentifier
409f70086911944c51c6d32b4efb9df5,5816,veffle-checkout-blank-1848-es-cc-submit,Veffle - Checkout blank 1848 ES - CC Submit,False,https://snipboard.io/Jckset.jpg,,cpa,20.00,0.00,False,,USD,2024-03-04T23:27:36.692Z,2024-03-04T23:27:36.692Z,886,['CC Submit Sweepstakes'],[{'code': 'ES'}],2024-03-04T23:27:00.018Z,everflow,309434,,True,False,,False,,True,2024-01-31T23:28:39.437Z,20.00,0,245,The Lead Wolves,the-lead-wolves,0.34839723810243983,offervault
932b245832f5260cd64a1925b92525e5,4007,downclover-ipad-pro-with-magic-keyboard-us-cc-submit-mandatory-preview-before-going-live,DownClover - iPad Pro with Magic Keyboard US - CC Submit *MANDATORY PREVIEW BEFORE GOING LIVE*,False,https://snipboard.io/FSdGMJ.jpg,,cpa,20.00,0.00,False,,USD,2024-03-04T23:27:41.128Z,2024-03-04T23:27:41.128Z,886,['CC Submit Sweepstakes'],[{'code': 'US'}],2024-03-04T23:27:00.018Z,everflow,309434,,True,False,,False,,True,2022-06-03T23:28:55.090Z,20.00,0,245,The Lead Wolves,the-lead-wolves,0.9294033978729803,offervault
9b83fd5a88f9a38297dc07c503fd470d,40061,apple-ipad-pro-sweepstakes-red-confetti-july-2021-us-or-cc-sub-usa,Apple iPad Pro Sweepstakes (Red Confetti - July 2021) US | CC Sub (USA),False,https://5s3rk8tnhq.winwinwinclub.com/,,cpa,20.00,0.00,False,,USD,2024-03-05T08:39:30.317Z,2024-03-05T08:39:30.317Z,874,['CC Submit'],[],2024-03-05T08:37:00.030Z,aragon,309450,,True,False,,False,,True,2021-07-27T08:41:17.406Z,20.00,0,126,Aragon Advertising,aragon-advertising,0.4828888602121495,offervault
442cb3dda94497fb4d4a92f3d7fe87c3,40070,iphone-12-sweepstakes-orange-hands-may-2021-us-or-cc-sub-usa,iPhone 12 Sweepstakes (Orange Hands - May 2021) US | CC Sub (USA),False,https://c0qu5j2e9a.winwinwinclub.com/,,cpa,20.00,0.00,False,,USD,2024-03-05T08:39:30.147Z,2024-03-05T08:39:30.147Z,874,['CC Submit'],[],2024-03-05T08:37:00.030Z,aragon,309450,,True,False,,False,,True,2021-07-27T08:41:26.931Z,20.00,0,126,Aragon Advertising,aragon-advertising,0.11781564083279417,offervault
0deac5bef63270a6d30daeaee869172a,40065,iphone-12-sweepstakes-purple-may-2021-us-or-cc-sub-usa,iPhone 12 Sweepstakes (Purple - May 2021) US | CC Sub (USA),False,https://gyazo.com/1e9db84fb4611ce3cd57c1b7856bf530,,cpa,20.00,0.00,False,,USD,2024-03-05T08:39:30.316Z,2024-03-05T08:39:30.316Z,874,['CC Submit'],[],2024-03-05T08:37:00.030Z,aragon,309450,,True,False,,False,,True,2021-07-27T08:41:42.560Z,20.00,0,126,Aragon Advertising,aragon-advertising,0.010853705521508328,offervault
f2648bb81ade479e59da299819df0968,1762,qualia-senolytic-cpa-ccs-us,Qualia Senolytic CPA CCS - US,False,,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:08.309Z,2024-03-05T10:17:08.309Z,1199,"['E-com', 'Ecommerce', 'Sweepstakes']",[{'code': 'US'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,False,,20.00,0,630,AffiliArt,affiliart,0.21089318832635207,offervault
cd79b7749ddb04ef80bc0c13542d9551,1206,win-samsung-4k-65-multiple-geosask-am-for-geos-direct,Win Samsung 4K 65 - Multiple geos(ask AM for geos) - Direct,False,https://lp.quizzhub.com/1620/?camp=5359&theme=1620&clickid=(clickid)&pub=(pub)&sub_pub_id=(sub_pub_id)&extra=(extra)&country=PT&hash=hbHwUjpHE78P9Z%2Boz0QPwMLIvURwc78%2FpXXRT3Mru%2F2rLMeNl2lPUy1jR%2Fox5qEhE2MKaUsLyS4w4fEFFmZAFeQtzbfierB1gANHfK4TpDn%2FLjt%2FaIY523nn0k1DNjGQwNzU8sYRsxNjYY7UaJjMAJWB9fTxYIuXJoMISrp%2FRCTrvWqoy%2F7OUOfP40dDVK1Tb%2BY4kZU4GpDsrO8D7zeuvkzKrwblnA7jho8QxAJwxe7TwL5773Axqg%3D%3D,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:09.743Z,2024-03-05T10:17:09.743Z,1199,['Sweepstakes'],[{'code': 'US'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,True,2023-07-13T14:16:48.350Z,20.00,0,630,AffiliArt,affiliart,0.8225244848618194,offervault
a915b1fb2df1d3039760394d88d7239b,1930,dyson-v15-us-ccs,Dyson v15 - US - CCS,False,,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:07.652Z,2024-03-05T10:17:07.652Z,1199,['Sweepstakes'],[{'code': 'US'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,False,,20.00,0,630,AffiliArt,affiliart,0.24191330472032724,offervault
94128da3fd00fbece70a2f4a54554f03,1638,goose-lander-d-iphone-15-pro-ca-cc-direct,Goose-Lander D-iPhone 15 Pro-CA-CC - DIRECT,False,https://prnt.sc/Quz7HTi1v9ll,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:08.965Z,2024-03-05T10:17:08.965Z,1199,['Sweepstakes'],[{'code': 'CA'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,True,2023-09-27T10:27:49.417Z,20.00,0,630,AffiliArt,affiliart,0.3273407879233885,offervault
72e5571546a44122018080610113313b,1204,samsung-qled-multiple-geosask-am-for-geos-direct,Samsung Qled - Multiple geos(ask AM for geos) - Direct,False,https://lp.quizzhub.com/5354/?camp=5359&theme=5354&clickid=(clickid)&pub=(pub)&sub_pub_id=(sub_pub_id)&extra=(extra)&country=PT&hash=hbHwUjpHE78P9Z%2Boz0QPwMLIvURwc78%2FpXXRT3Mru%2F2rLMeNl2lPUy1jR%2Fox5qEhE2MKaUsLyS4w4fEFFmZAFeQtzbfierB1gANHfK4TpDn%2FLjt%2FaIY523nn0k1DNjGQwNzU8sYRsxNjYY7UaJjMAPSJWLorfYi%2BJoMISrp%2FRCTrvWqoy%2F7OUOfP40dDVK1Tb%2BY4kZU4GpDsrO8D7zeuvkzKrwblnA7jho8QxAJwxe7TwL5773Axqg%3D%3D,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:09.754Z,2024-03-05T10:17:09.754Z,1199,['Sweepstakes'],"[{'code': 'US'}, {'code': 'AU'}, {'code': 'JP'}, {'code': 'FR'}, {'code': 'CA'}]",2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,True,2023-07-13T14:26:22.082Z,20.00,0,630,AffiliArt,affiliart,0.4844980533755301,offervault
e067e3835df7759c3bcd6c47d073f320,668,new-win-apple-airpods-us-direct,New Win Apple AirPods - US - Direct,False,,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:10.390Z,2024-03-05T10:17:10.390Z,1199,['Sweepstakes'],[{'code': 'US'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,False,,20.00,0,630,AffiliArt,affiliart,0.3590065332180503,offervault
e6f8c3655ec0cdf5a849bf30f33de0db,1588,ps5-cc-submit-us,PS5 - CC Submit - US,False,https://ps5-3.spiletimocracy.com/?i=9,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:09.168Z,2024-03-05T10:17:09.168Z,1199,['Sweepstakes'],[{'code': 'US'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,True,2023-09-26T10:18:53.683Z,20.00,0,630,AffiliArt,affiliart,0.9126727911980164,offervault
a72302cabacf035654474ff38f1169e4,1637,roo-blank-v80-au-cc-direct,Roo-Blank-V8.0-AU-CC - DIRECT,False,https://prnt.sc/raXvyt4PU5QQ,,fixed,20.00,0.00,False,,USD,2024-03-05T10:17:08.966Z,2024-03-05T10:17:08.966Z,1199,['Sweepstakes'],[{'code': 'AU'}],2024-03-05T10:17:00.022Z,affise,309455,,True,False,,False,,True,2023-09-27T10:26:59.817Z,20.00,0,630,AffiliArt,affiliart,0.5808410733220444,offervault
68a151d03c80d5bfe9175eb713995c43,4332,todays-fortune-giveaway-cps-sweepstakes-us,Today's Fortune Giveaway - (CPS) - Sweepstakes - US ,False,https://www.todaysfortunefinds.com/v16/?,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:15.783Z,2024-03-05T06:11:15.783Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2024-02-13T18:44:53.282Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.5846232677000291,offervault
d297faed6696ca130c2b8056d9b60abc,4068,centralprize-iphone-11-pro-cc-submit-cpl-sweepstakes-multi-geo,Centralprize - iPhone 11 Pro ( CC submit / CPL) - Sweepstakes - Multi Geo ,False,https://centralprize.com/pgift_box_iphone/?bra=iPhone&pro=11%20Pro%20%20&spo=Apple,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:20.723Z,2024-03-05T06:11:20.723Z,799,['Sweepstakes'],"[{'code': 'CL'}, {'code': 'JP'}, {'code': 'IS'}, {'code': 'AU'}, {'code': 'CA'}, {'code': 'ES'}, {'code': 'IE'}, {'code': 'NZ'}, {'code': 'US'}, {'code': 'UK'}]",2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2023-08-15T06:12:14.862Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.05331902329889471,offervault
3ab8fdccfc1732362ba682d137ad24c9,3996,iphone-14-cpa-chance-to-win-dollar300000-cpl-sweepstakes-fr,"iPhone 14 (CPA)- Chance to Win $300,000 (CPL) - Sweepstakes - FR ",False,https://trk34.trxcnvers123.net/92b99c46-f532-4e40-949f-2ab1a4cabc03?external_id=3d9f1032-6dcb-4a8b-b175-c90739e34a00&address=&email=&phone=&first=&last=&country=#country_code#&zip=&city=&external_id=3d9f1032-6dcb-4a8b-b175-c90739e34a00,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:18.868Z,2024-03-05T06:11:18.868Z,799,['Sweepstakes'],[{'code': 'FR'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2023-07-15T06:12:08.758Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.9275202610394675,offervault
92dc5a0f404a2ea3d2bbb516456f9c67,4328,freecashcom-earn-crypto-and-prizes-cps-sweepstakes-survey-us,Freecash.com - Earn Crypto & Prizes - (CPS) - Sweepstakes/Survey - US,False,https://freecash.com/,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:19.669Z,2024-03-05T06:11:19.669Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,False,,20.00,3,275,Ambalaya,ambalaya-affiliate,0.7802670638116913,offervault
647c1b2b6bc69d42263e3bf4227017c3,3997,makita-v18-cpa-sweepstakes-fr,Makita v18 (CPA) - Sweepstakes - FR ,False,https://campaign.aterias.co/paEyZIZJE1Yx?oid=441&affid=23&zip_code=92b99c46-f532-4e40-949f-2ab1a4cabc03&_ef_transaction_id=a9fc807f62fc4431a7b763e776ad846b&sub1=wcdd0hqbno9o095q2ovhi3b6,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:18.412Z,2024-03-05T06:11:18.412Z,799,['Sweepstakes'],[{'code': 'FR'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2023-07-15T06:12:41.904Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.6871636246844246,offervault
7a80d0e9512a76d39ca5d4fef40031d7,2672,digimobileconnect-iphone-13-pro-cc-submit-sweepstakes-us,DigiMobileConnect - iPhone 13 Pro (CC Submit) - Sweepstakes - US,False,https://digimobileconnect.com/lander/1?,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:20.196Z,2024-03-05T06:11:20.196Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2022-04-21T06:05:18.174Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.7848085354204128,offervault
402ac8de053e9c1c2fc46cf122e6f37a,2208,total-access-airpods-pro-cc-submit-sweepstakes-us,Total Access - AirPods Pro (CC Submit) - Sweepstakes - US,False,https://u529z2bmee.grabmyprizenowthanks.com/?,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:15.704Z,2024-03-05T06:11:15.704Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2021-11-08T21:28:49.860Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.08473336369259576,offervault
b91bc11dc8bd6c955fc4d5138f9a8e9c,4330,sweeps-giveaway-cps-sweepstakes-us,Sweeps Giveaway - (CPS) - Sweepstakes - US,False,https://www.goldencirclebazaar.com/e1k8/?,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:15.949Z,2024-03-05T06:11:15.949Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,False,,20.00,3,275,Ambalaya,ambalaya-affiliate,0.17374034521518666,offervault
8c0a1368d9d932646f3a83b3063db689,2646,iphone-13-pro-max-cc-submit-sweepstakes-us,iPhone 13 Pro Max (CC Submit) - Sweepstakes - US,False,https://www.popstargiveaways.com/s1/?,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:18.873Z,2024-03-05T06:11:18.873Z,799,['Sweepstakes'],[{'code': 'US'}],2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2022-03-05T06:05:21.350Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.6903659085373726,offervault
f50b844a1d0b81fc79a30e0790b0cea7,4103,samsung-qled-tv-cc-submit-cpl-sweepstakes-us-uk,"Samsung Qled Tv (CC submit / CPL) - Sweepstakes - US , UK",False,https://dealvibe.net/psamsung_tv1/,,cpa,20.00,0.00,False,,USD,2024-03-05T06:11:16.461Z,2024-03-05T06:11:16.461Z,799,['Sweepstakes'],"[{'code': 'US'}, {'code': 'UK'}]",2024-03-05T06:01:00.046Z,everflow,309445,,True,False,,False,,True,2023-08-23T06:13:07.620Z,20.00,0,275,Ambalaya,ambalaya-affiliate,0.8644217694188507,offervault
9b83fd5a88f9a38297dc07c503fd470d,40061,apple-ipad-pro-sweepstakes-red-confetti-july-2021-us-or-cc-sub-usa,Apple iPad Pro Sweepstakes (Red Confetti - July 2021) US | CC Sub (USA),False,https://5s3rk8tnhq.winwinwinclub.com/,,cpa,20.00,0.00,False,,USD,2024-03-05T08:39:30.317Z,2024-03-05T08:39:30.317Z,874,['CC Submit'],[],2024-03-05T08:37:00.030Z,aragon,309450,,True,False,,False,,True,2021-07-27T08:41:17.406Z,20.00,0,126,Aragon Advertising,aragon-advertising,0.4828888602121495,offervault
442cb3dda94497fb4d4a92f3d7fe87c3,40070,iphone-12-sweepstakes-orange-hands-may-2021-us-or-cc-sub-usa,iPhone 12 Sweepstakes (Orange Hands - May 2021) US | CC Sub (USA),False,https://c0qu5j2e9a.winwinwinclub.com/,,cpa,20.00,0.00,False,,USD,2024-03-05T08:39:30.147Z,2024-03-05T08:39:30.147Z,874,['CC Submit'],[],2024-03-05T08:37:00.030Z,aragon,309450,,True,False,,False,,True,2021-07-27T08:41:26.931Z,20.00,0,126,Aragon Advertising,aragon-advertising,0.11781564083279417,offervault
d60b0138fbd942aa3434b0cff8fbd3aa,395,cevt-register-lp5-nl-164572,CEVT - Register LP5 NL 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20962351.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.415Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NL'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T18:33:08.295Z,20.00,0,699,Tarboch,tarboch,0.15543969890127673,offervault
2d15f4a8c9a93d159ac84763ef4d5b98,203,cevt-amazon-no-164572,CEVT - AMAZON NO 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20935763.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.279Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T21:09:14.585Z,20.00,0,699,Tarboch,tarboch,0.05156745333764334,offervault
7ee30fb7a87f7505821079fecea808a9,616,scom-samsung-s23-sg-164930,SCOM - Samsung S23 SG 164930,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/21008933.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.582Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SG'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:34:28.323Z,20.00,0,699,Tarboch,tarboch,0.8382262632636035,offervault
d0c10f2bb909212312e392c5752621c2,346,scom-blank-v10-hu-164930,SCOM - Blank v10 HU 164930,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20957615.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.385Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'HU'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T17:17:56.788Z,20.00,0,699,Tarboch,tarboch,0.29304434823399883,offervault
40e385a2aba46a39736e6ae358c17150,216,cevt-nintendo-switch-dach-164572,CEVT - Nintendo Switch DACH 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20935891.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.286Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],"[{'code': 'DE'}, {'code': 'AT'}, {'code': 'CH'}]",2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:55:09.382Z,20.00,0,699,Tarboch,tarboch,0.6772219955825138,offervault
9ec015e6247b7a922e4bed9117e83907,157,cevt-ps5-no-164572,CEVT - PS5 NO 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20928363.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.238Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:20:55.311Z,20.00,0,699,Tarboch,tarboch,0.34924695767968617,offervault
ab98ef7461e02f5220cb568f76a25d40,401,cevt-register-lp5-10-kr-se-164572,CEVT - Register LP5 10 kr SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20962876.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.419Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:23:21.086Z,20.00,0,699,Tarboch,tarboch,0.2472463579876374,offervault
c9e0a7892c875a2a580c072731509994,207,cevt-philips-airfryer-xxl-se-164572,CEVT - Philips Airfryer XXL SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20935832.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.282Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T17:41:52.744Z,20.00,0,699,Tarboch,tarboch,0.6303689628173847,offervault
90e71f39a6f4a6ee3a05854b121af302,33,rutp-ninja-neverdull-17-piece-knife-block-set-161814,RUTP - Ninja NeverDull 17-Piece Knife Block Set 161814,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20920361.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.129Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'IT'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:32:09.619Z,20.00,0,699,Tarboch,tarboch,0.609217680927733,offervault
8e44cda0bd9ba2d63a0fe15ad7881b5e,393,cevt-register-lp5-no-164572,CEVT - Register LP5 NO 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20962307.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.414Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T20:50:14.902Z,20.00,0,699,Tarboch,tarboch,0.6700561962470939,offervault
48d15033ca490eb35cd6c5ba15695c97,152,cevt-ps5-dach-164572,CEVT - PS5 DACH 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20928195.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.235Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],"[{'code': 'DE'}, {'code': 'AT'}, {'code': 'CH'}]",2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:07:12.237Z,20.00,0,699,Tarboch,tarboch,0.02837551350791001,offervault
9675e6a599f216228e5f571652b37647,143,cevt-apple-tv-no-164572,CEVT - Apple TV+ NO 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20927096.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.230Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T18:32:22.018Z,20.00,0,699,Tarboch,tarboch,0.8914526006246661,offervault
26d775f8cf949215e08ca0a7052ddaaa,158,cevt-ps5-se-164572,CEVT - PS5 SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20928369.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.240Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T17:54:49.438Z,20.00,0,699,Tarboch,tarboch,0.5940199109518662,offervault
f52d324626099a56d635ccc837868103,363,cevt-register-lp4-dach-164572,CEVT - Register LP4 DACH 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20961579.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.396Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],"[{'code': 'AT'}, {'code': 'DE'}, {'code': 'CH'}]",2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:20:24.643Z,20.00,0,699,Tarboch,tarboch,0.14631932525615432,offervault
f090e31f9aede3967e49cc91ec9da5e0,414,swci-register-lp6-no-164231,SWCI - Register LP6 NO 164231,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20962943.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.426Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T21:05:41.018Z,20.00,0,699,Tarboch,tarboch,0.5892475735096736,offervault
8145e48e0dc9847bf14cccdb9e72cdf1,233,cevt-galaxy-s21-5g-se-164572,CEVT - GALAXY S21+ 5G SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20936936.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.297Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T17:40:23.564Z,20.00,0,699,Tarboch,tarboch,0.6762017846084079,offervault
98040e6f40bba2a067d31b32f09b4b76,208,cevt-samsung-qled-tv-se-164572,CEVT - Samsung QLED TV SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20935844.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.282Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:09:09.375Z,20.00,0,699,Tarboch,tarboch,0.6257757757970994,offervault
75dc3d2181aae3de6250a2faffad8b92,202,cevt-samsung-qled-tv-no-164572,CEVT - Samsung QLED TV NO 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20935694.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.277Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'NO'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T17:49:09.410Z,20.00,0,699,Tarboch,tarboch,0.056017776218598936,offervault
de81acfa2e65c787b3e9a1eb088a9275,484,cevt-register-lp6-se-164572,CEVT - Register LP6 SE 164572,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20975149.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.479Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'SE'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:42:25.127Z,20.00,0,699,Tarboch,tarboch,0.25188509193837105,offervault
421ea38ee25adaa2c5bab58bf1e87d33,52,dvfi-shopify-blank-161814,DVFI - Shopify Blank 161814,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20922330.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.157Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'FR'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:51:32.607Z,20.00,0,699,Tarboch,tarboch,0.8854218410397707,offervault
63d23f39acf34c19b366fb607d8a5214,59,dvfi-shopify-blank-161814,DVFI - Shopify Blank 161814,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20922541.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.163Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'IT'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T19:08:28.842Z,20.00,0,699,Tarboch,tarboch,0.8089253920791577,offervault
209216d207ca848b152a64b418ca6cd5,334,dspy-secure-dynamic-checkout-fr-164929,DSPY - Secure Dynamic Checkout FR 164929,False,https://d25e10dl5yrpaz.cloudfront.net/20105/offerlogo/20956831.gif,,cpa_flat,20.00,0.00,False,,USD,2024-02-27T17:07:06.378Z,2024-03-04T13:33:16.022Z,1253,['Sweepstakes CCS'],[{'code': 'FR'}],2024-02-27T17:07:06.031Z,csv,309107,,True,False,,False,,True,2024-02-27T21:01:09.542Z,20.00,0,699,Tarboch,tarboch,0.8599061845194789,offervault
